,company name,fca website,website
241,Aligninvest limited,https://www.fca.org.uk/news/warnings/aligninvest-limited,['www.aligninvest.net']
242,EQUITY BANK LP,https://www.fca.org.uk/news/warnings/equity-bank-lp,['www.equitibanklp.com']
243,MX BITCOIN INVESTMENT,https://www.fca.org.uk/news/warnings/mx-bitcoin-investment,['www.mxbitcoininvestment.com']
244,KEIR HARTLAND ASSOCIATES,https://www.fca.org.uk/news/warnings/keir-hartland-associates,['www.keir-hartlandassoc.com']
246,Finsa Investment,https://www.fca.org.uk/news/warnings/finsa-investment,['www.finsainvestment.com']
247,Fxcryptland,https://www.fca.org.uk/news/warnings/fxcryptland,['www.fxcryptland.com']
248,Flexo Limited,https://www.fca.org.uk/news/warnings/flexo-limited,"['https://flexomarketasia.com/, www.flexomarkets.com']"
249,GLOBALASSETE LTD,https://www.fca.org.uk/news/warnings/globalassete-ltd,['www.globalassete.ltd']
250,forbes-income.com,https://www.fca.org.uk/news/warnings/forbes-incomecom,['www.forbes-income.com']
251,ExpressFXonline LTD,https://www.fca.org.uk/news/warnings/expressfxonline-ltd,['https://expressfxonline.com']
252,fx-cryptominers.com,https://www.fca.org.uk/news/warnings/fx-cryptominerscom,['www.fx-cryptominers.com']
253,www.aiglinvestmentgroupltd.com,https://www.fca.org.uk/news/warnings/wwwaiglinvestmentgroupltdcom,['www.aiglinvestmentgroupltd.com']
254,Glassman Consultants LLC,https://www.fca.org.uk/news/warnings/glassman-consultants-llc,['www.glassmanconsultants.com']
256,TRUISTEE BANK,https://www.fca.org.uk/news/warnings/truistee-bank,['https://truisteebank.com/']
257,York Global Finance,https://www.fca.org.uk/news/warnings/york-global-finance,['https://yorkglobalfinance.com']
258,Global Coin,https://www.fca.org.uk/news/warnings/global-coin,"['www.global-coin.pro/, www.global-coin.co']"
259,Grow Deposits,https://www.fca.org.uk/news/warnings/grow-deposits,['www.growdeposits.com']
260,Westmark Traders,https://www.fca.org.uk/news/warnings/westmark-traders,['https://westmark.cc']
261,www.titanfundrecovery.com,https://www.fca.org.uk/news/warnings/wwwtitanfundrecoverycom,['www.titanfundrecovery.com']
262,Insta Markets Ltd,https://www.fca.org.uk/news/warnings/insta-markets-ltd,['www.insta-markets.com']
263,BRUTONADVISORS.CO.UK,https://www.fca.org.uk/news/warnings/brutonadvisorscouk,['www.brutonadvisors.co.uk']
264,Genesis Blockchain FX,https://www.fca.org.uk/news/warnings/genesis-blockchain-fx,['www.genesisblockchainfx.com']
265,FXbase.io,https://www.fca.org.uk/news/warnings/fxbaseio,['www.fxbase.io']
266,tradequickfx,https://www.fca.org.uk/news/warnings/tradequickfx,['www.tradequickfx.net']
267,www.lotsfx.com,https://www.fca.org.uk/news/warnings/wwwlotsfxcom,['www.lotsfx.com']
268,121 Trading,https://www.fca.org.uk/news/warnings/121-trading,['https://www.trading121.co.uk']
269,HITSTOCK FX,https://www.fca.org.uk/news/warnings/hitstock-fx,['www.hitstockfx.org']
270,CRYPTO CREATIVE,https://www.fca.org.uk/news/warnings/crypto-creative,['www.crypto-creative.uk']
271,Truist Investment,https://www.fca.org.uk/news/warnings/truist-investment,['www.truistinvestment.us']
272,Bullionsassets Ltd,https://www.fca.org.uk/news/warnings/bullionsassets-ltd,['www.bullionsassets.com']
273,SKY DOVE BANK,https://www.fca.org.uk/news/warnings/sky-dove-bank,['https://skydovebank.com/']
274,Uratheum Investment,https://www.fca.org.uk/news/warnings/uratheum-investment,['www.uratheuminvestment.com']
275,ADMINISTRADORA FOREX,https://www.fca.org.uk/news/warnings/administradora-forex,['www.administradoraforex.com']
276,Olive Crypto Trading,https://www.fca.org.uk/news/warnings/olive-crypto-trading,['www.olivecryptotrading.com']
277,CAPITAL MINING CRYPTO,https://www.fca.org.uk/news/warnings/capital-mining-crypto,['www.capitalminingcrypto.com']
278,Crypto FX AI Trades,https://www.fca.org.uk/news/warnings/crypto-fx-ai-trades,['www.cryptofxaitrades.com']
279,ARCHER FX TRADING LTD,https://www.fca.org.uk/news/warnings/archer-fx-trading-ltd,['www.archerfxtradingltd.com']
280,COINFXTRADING,https://www.fca.org.uk/news/warnings/coinfxtrading,['https://coinfxtrading.org/']
281,MAXWESTASSETS,https://www.fca.org.uk/news/warnings/maxwestassets,['https://maxwestassets.org/']
282,247 TRADES FX,https://www.fca.org.uk/news/warnings/247-trades-fx,['http://247tradesfx.com/']
284,SUPERINVEST.ORG,https://www.fca.org.uk/news/warnings/superinvestorg,['www.superinvest.org']
285,APEX CRYPTOFX,https://www.fca.org.uk/news/warnings/apex-cryptofx,['www.apex-cryptofx.com']
286,Redraven Markets,https://www.fca.org.uk/news/warnings/redraven-markets,['www.redravenmarkets.com']
287,DynamicFx Trade,https://www.fca.org.uk/news/warnings/dynamicfx-trade,"['www.dynamicfxtrade.com, https://dynamicfxtrade.live/']"
288,Freedom Trust Credit Bank,https://www.fca.org.uk/news/warnings/freedom-trust-credit-bank,"['www.fdtrust.co.uk, www.freedomtrustplc.com']"
289,CHAINSWIFTFX,https://www.fca.org.uk/news/warnings/chainswiftfx,['https://chainswiftfx.com/']
290,DFINEXMARKET,https://www.fca.org.uk/news/warnings/dfinexmarket,['https://dfinexmarket.com/']
291,BITFOREX FINANCE,https://www.fca.org.uk/news/warnings/bitforex-finance,['www.bitforexfinance.online']
292,PLATINUM INVESTMENTS,https://www.fca.org.uk/news/warnings/platinum-investments,['www.platinuminvestmentgroups.com']
293,Cryptonance Brokerage,https://www.fca.org.uk/news/warnings/cryptonance-brokerage,['www.cryptonancebrokerage.com']
294,NEXUS FINANCIAL FX,https://www.fca.org.uk/news/warnings/nexus-financial-fx,['www.nexusfinancialfx.com']
295,BLOOM MARKET TRADING,https://www.fca.org.uk/news/warnings/bloom-market-trading,['www.bloommarkettrading.com']
296,DIGICOINFX,https://www.fca.org.uk/news/warnings/digicoinfx,['www.digicoinfx.com']
297,CAPITAL WEALTH TRADE,https://www.fca.org.uk/news/warnings/capital-wealth-trade,['https://capitalwealthtrade.com/']
299,WINVESTOCK,https://www.fca.org.uk/news/warnings/winvestock,['https://winvestock.com/']
300,gazprofx.com,https://www.fca.org.uk/news/warnings/gazprofxcom,['www.gazprofx.com']
301,FXM VENTURE,https://www.fca.org.uk/news/warnings/fxm-venture,['https://fxmventure.com/']
302,GETECK UK LIMITED,https://www.fca.org.uk/news/warnings/geteck-uk-limited,['geteckuk.com']
303,best ethical options,https://www.fca.org.uk/news/warnings/best-ethical-options,['www.bestethicaloptions.com']
304,UNIVERSE OPTIONS FX,https://www.fca.org.uk/news/warnings/universe-options-fx,['https://universeoptionsfx.com/']
306,Life Equity Investment Private Bank,https://www.fca.org.uk/news/warnings/life-equity-investment-private-bank,['lifeequityinvestmentprivate.com']
307,FX Coniplant,https://www.fca.org.uk/news/warnings/fx-coniplant,['www.fxconiplant.com']
309,Paragon-Invest,https://www.fca.org.uk/news/warnings/paragon-invest,['www.paragon-invest.ltd']
310,Finance Infinity,https://www.fca.org.uk/news/warnings/finance-infinity,['financeinfinity.co.uk']
311,Fx-fastfunds Ltd,https://www.fca.org.uk/news/warnings/fx-fastfunds-ltd,['www.fx-fastfunds.ltd']
312,Hardy Green Corporate Partners,https://www.fca.org.uk/news/warnings/hardy-green-corporate-partners,['www.hardygreencorp.com']
314,Gtechinvestmentplatform,https://www.fca.org.uk/news/warnings/gtechinvestmentplatform,['www.gtechinvestmentplatform.com/']
315,A2B FX STRATEGY LIMITED,https://www.fca.org.uk/news/warnings/a2b-fx-strategy-limited,['www.a2bfxstrategyltd.com']
316,FXIPRO,https://www.fca.org.uk/news/warnings/fxipro,['ww.fxipro.com']
317,APEXBULLFX,https://www.fca.org.uk/news/warnings/apexbullfx,['https://apexbullfx.com/']
318,FXBINASTRADE,https://www.fca.org.uk/news/warnings/fxbinastrade,['www.fxbinastrade.online']
319,YABO GLOBAL,https://www.fca.org.uk/news/warnings/yabo-global,['https://yaboglobalfx.com/']
320,Crypto Master,https://www.fca.org.uk/news/warnings/crypto-master,['www.cryptomaster.uk']
321,FORTCRYPTO LTD,https://www.fca.org.uk/news/warnings/fortcrypto-ltd,['www.fortcrypto.ltd']
322,CD INVESTMENTS,https://www.fca.org.uk/news/warnings/cd-investments,['www.cd-investments.biz']
323,CAPITAL TRADE,https://www.fca.org.uk/news/warnings/capital-trade,['capital-trade.io']
324,CRYPTO-STOCKSMARKET,https://www.fca.org.uk/news/warnings/crypto-stocksmarket,['https://cryptostocksmarket.ltd/']
325,FX SMARTCAPITAL TRADE,https://www.fca.org.uk/news/warnings/fx-smartcapital-trade,['www.fxsmartcapitaltrade.com']
326,Greenlight Capital Inc,https://www.fca.org.uk/news/warnings/greenlight-capital-inc,"['greenlightcapitalinc.com, greenlightcapinc.com, greenlightcaptlinc.com']"
328,QUANTOMFX,https://www.fca.org.uk/news/warnings/quantomfx,['www.quantomfx.com']
329,NUNITEINVESTING,https://www.fca.org.uk/news/warnings/nuniteinvesting,['https://nuniteinvesting.net/']
330,CryptoCloudMiners,https://www.fca.org.uk/news/warnings/cryptocloudminers,['www.cryptocloudminers.xyz']
331,APPEX MARKET,https://www.fca.org.uk/news/warnings/appex-market,['www.appexmarket.com']
332,Infy Fx Trade,https://www.fca.org.uk/news/warnings/infy-fx-trade,['www.infyfxtrade.com']
333,Crypto InvestmentFx,https://www.fca.org.uk/news/warnings/crypto-investmentfx,['www.cryptoint-fx.net']
334,GLOBAL CRYPTO MINER,https://www.fca.org.uk/news/warnings/global-crypto-miner,['www.globalcryptominer.com']
335,CAPITAL TRADERS MARKET,https://www.fca.org.uk/news/warnings/capital-traders-market,['www.ctmarket.org']
336,DAXSON INVESTMENT MANAGEMENT,https://www.fca.org.uk/news/warnings/daxson-investment-management,['https://daxsoninvest.org/']
337,EXPERT CRYPTOFX OPTION LTD,https://www.fca.org.uk/news/warnings/expert-cryptofx-option-ltd,['www.expertcryptofxoption.com']
338,FTX,https://www.fca.org.uk/news/warnings/ftx,['https://ftx.com/']
339,ZeemzFX,https://www.fca.org.uk/news/warnings/zeemzfx,['www.zeemzfx.com']
340,FX PLUS,https://www.fca.org.uk/news/warnings/fx-plus,"['www.fxsp500.com, https://fxplus.pro/']"
341,Taco Forex,https://www.fca.org.uk/news/warnings/taco-forex,['www.tacoforex.com']
342,NAB Crypto,https://www.fca.org.uk/news/warnings/nab-crypto,['https://www.nabcrypto.io/']
343,DTPFX LTD,https://www.fca.org.uk/news/warnings/dtpfx-ltd,['https://dtpfxltd.com/']
344,MATRIXINVESTMENT,https://www.fca.org.uk/news/warnings/matrixinvestment,['www.matrixinvestment.org']
345,PREMIUMOPTIONFXPRO,https://www.fca.org.uk/news/warnings/premiumoptionfxpro,['www.premiumoptionfxpro.com']
346,Timeline Investment,https://www.fca.org.uk/news/warnings/timeline-investment,['www.timelineinvestment.uk']
347,SR TRADE FOREX,https://www.fca.org.uk/news/warnings/sr-trade-forex,['https://srtradeforex.com/']
348,Orbit FX Trading,https://www.fca.org.uk/news/warnings/orbit-fx-trading,['www.orbitfxtrading.com']
349,FIRST RATE CRYPTO,https://www.fca.org.uk/news/warnings/first-rate-crypto,['www.firstratecrypto.com']
350,CRYPTO-NETWORK LTD,https://www.fca.org.uk/news/warnings/crypto-network-ltd,['www.crypto-network.cloud']
351,Ultimate FX Expert,https://www.fca.org.uk/news/warnings/ultimate-fx-expert,['www.ulfx-expert.online']
352,Binary Invest Traders,https://www.fca.org.uk/news/warnings/binary-invest-traders,['www.binaryinvesttraders.com']
353,CRYPTO PREMIER MINING,https://www.fca.org.uk/news/warnings/crypto-premier-mining,['https://cryptopremiermining.com/']
354,REVOLUT TRADE HUB INC,https://www.fca.org.uk/news/warnings/revolut-trade-hub-inc,['www.rvtradehub.com']
357,ALTPROFX,https://www.fca.org.uk/news/warnings/altprofx,['https://altprofx.org/']
358,MEGATRADE,https://www.fca.org.uk/news/warnings/megatrade,['www.myonefx.com']
359,BEXCAPITALFX,https://www.fca.org.uk/news/warnings/bexcapitalfx,['www.bexcapitalfx.com']
360,CRYPTOXTRADES,https://www.fca.org.uk/news/warnings/cryptoxtrades,['https://cryptoxtrades.com/']
361,Forex Kickstarters,https://www.fca.org.uk/news/warnings/forex-kickstarters,['www.forexkickstarters.com']
362,FASTEARNERSFXOPTIONTRADE,https://www.fca.org.uk/news/warnings/fastearnersfxoptiontrade,['https://fastearnersfxoptiontrade.com/']
363,FX Smart Traders,https://www.fca.org.uk/news/warnings/fx-smart-traders,['www.fxsmarttraders.com']
364,EURIZON CAPITAL INVESTMENT,https://www.fca.org.uk/news/warnings/eurizon-capital-investment,['www.eurizoncapitalinvest.com']
365,RUMFORD CAPITAL MANAGEMENT GROUP,https://www.fca.org.uk/news/warnings/rumford-capital-management-group,"['www.rumfordcapitalmanagementgroup.com, www.rumfordcapitalmanagement.com']"
367,9DAYFX,https://www.fca.org.uk/news/warnings/9dayfx,['www.9dayfx.com']
368,FOREXTRO,https://www.fca.org.uk/news/warnings/forextro,['www.forextros.com']
369,BINANCEINVEST,https://www.fca.org.uk/news/warnings/binanceinvest,['www.binanceinvest.ltd']
370,HonorFinance,https://www.fca.org.uk/news/warnings/honorfinance,['www.honorfinance.co.uk']
372,NoCreditCheckLoans,https://www.fca.org.uk/news/warnings/nocreditcheckloans,['www.nocreditcheckloans.co.uk']
373,SKYLARK FX MARKET,https://www.fca.org.uk/news/warnings/skylark-fx-market,['www.scfxmarket.com']
376,SUPERFXTRADES,https://www.fca.org.uk/news/warnings/superfxtrades,['https://superfxtrades.com/']
377,CRYPTOEDGEPREMIUM,https://www.fca.org.uk/news/warnings/cryptoedgepremium,['https://cryptoedgepremium.com/']
378,UKPOWER-NETWORKS.com,https://www.fca.org.uk/news/warnings/ukpower-networkscom,['www.ukpower-networks.com']
379,Dolson Capital Management,https://www.fca.org.uk/news/warnings/dolson-capital-management,['www.dolsoncapitalmgt.com']
380,BITCLUB NETWORKING FX TRADING,https://www.fca.org.uk/news/warnings/bitclub-networking-fx-trading,['www.bitclubnetworkingfxtrading.com']
381,ICG24,https://www.fca.org.uk/news/warnings/icg24,['https://icg24.com/']
382,LIVEFX,https://www.fca.org.uk/news/warnings/livefx,['www.livefx.online']
383,SMARTFXCAPITALS,https://www.fca.org.uk/news/warnings/smartfxcapitals,['https://Smartfxcapitals.com']
384,cryptofxexperts,https://www.fca.org.uk/news/warnings/cryptofxexperts,['www.cryptofxexperts.online']
386,FORTECAPITALINVEST,https://www.fca.org.uk/news/warnings/fortecapitalinvest,['https://fortecapitalinvest.com/']
387,HORIZON CRYPTO LIMITED,https://www.fca.org.uk/news/warnings/horizon-crypto-limited,['https://horizoncrypto.ltd/']
388,BROWNRIDGE CAPITAL ASSET MANAGEMENT,https://www.fca.org.uk/news/warnings/brownridge-capital-asset-management,['http://brownridgecapasset.com/']
390,Elite-bonds.com,https://www.fca.org.uk/news/warnings/elite-bondscom,['Elite-bonds.com']
391,LETS COMPARE 4 YOU,https://www.fca.org.uk/news/warnings/lets-compare-4-you,['www.letscompare4you.com']
392,MTH Investments Financial,https://www.fca.org.uk/news/warnings/mth-investments-financial,['mthinvestment.com']
393,BBanc,https://www.fca.org.uk/news/warnings/bbanc,['www.bbanc.com']
394,Varliant FX,https://www.fca.org.uk/news/warnings/varliant-fx,['www.varliantfx.com']
395,Longview Financial Services,https://www.fca.org.uk/news/warnings/longview-financial-services,"['longviewfsuk.com, longviewfsuk.co.uk']"
397,MARKETFXM,https://www.fca.org.uk/news/warnings/marketfxm,['www.marketfxm.com']
398,FUNDRISE GLOBAL,https://www.fca.org.uk/news/warnings/fundrise-global,['https://fundrise-globalinvest.com/']
399,JKMT Trading Ltd,https://www.fca.org.uk/news/warnings/jkmt-trading-ltd,"['https://www.jkmt.online/, https://www.facebook.com/Javed.Khan.1998']"
402,INVESTMENT GROUP,https://www.fca.org.uk/news/warnings/investment-group,['https://email.investment-group.co.uk/invest-mail']
403,Winnex Primemarkets Online,https://www.fca.org.uk/news/warnings/winnex-primemarkets-online,['www.winnex-primemarkets.online']
405,US International Escrow Commission,https://www.fca.org.uk/news/warnings/us-international-escrow-commission,['www.usiec.org']
406,bitfxtradez,https://www.fca.org.uk/news/warnings/bitfxtradez,['https://bitfxtradez.online/']
407,AIS Insurance,https://www.fca.org.uk/news/warnings/ais-insurance,['www.aisinsurances.co.uk']
408,Fraud Solutions,https://www.fca.org.uk/news/warnings/fraud-solutions,['fraud-solutions.net']
409,M24 MARKETS,https://www.fca.org.uk/news/warnings/m24-markets,['www.m24markets.com']
410,fxguaranteeoptions,https://www.fca.org.uk/news/warnings/fxguaranteeoptions,['www.fxguaranteeoptions.com']
411,Cash and You,https://www.fca.org.uk/news/warnings/cash-and-you,['www.cashandyou.co.uk']
412,Bitcoin Vault,https://www.fca.org.uk/news/warnings/bitcoin-vault,['https://bitcoinvault.global/']
413,UK Claims Direct,https://www.fca.org.uk/news/warnings/uk-claims-direct,['https://ukclaimsdirect.com/']
414,IVA Advice,https://www.fca.org.uk/news/warnings/iva-advice,['https://www.iva-advice.co/']
415,Safe Debts,https://www.fca.org.uk/news/warnings/safe-debts,['www.safedebts.co.uk']
416,Omni Claim,https://www.fca.org.uk/news/warnings/omni-claim,['www.omniclaim.co.uk']
418,Claim Justice Ltd,https://www.fca.org.uk/news/warnings/claim-justice-ltd,"['www.claim-justice.com, www.claimjustice.com']"
420,Faberton Financial Services LLC,https://www.fca.org.uk/news/warnings/faberton-financial-services-llc,['www.fabertonfinancialservices.com']
421,Hong Kong Selead Group Limited,https://www.fca.org.uk/news/warnings/hong-kong-selead-group-limited,['https://hkselead.com/']
424,Flamingo Loans,https://www.fca.org.uk/news/warnings/flamingo-loans,['www.flamingoloans.uk']
425,FundsBack Ltd,https://www.fca.org.uk/news/warnings/fundsback-ltd,"['www.fundsback-law.com, www.tfr-payback.com']"
426,Trading Space UK Ltd,https://www.fca.org.uk/news/warnings/trading-space-uk-ltd,['https://tradingspace.pro/']
427,Prime Coin,https://www.fca.org.uk/news/warnings/prime-coin,['https://prime-coin.live/']
428,ETH Profits,https://www.fca.org.uk/news/warnings/eth-profits,['ethprofits.com']
429,Hash Miner Ltd,https://www.fca.org.uk/news/warnings/hash-miner-ltd,"['hashminer.io, hashminer.io']"
430,Aurat Capital Ltd,https://www.fca.org.uk/news/warnings/aurat-capital-ltd,['auratcapital.com']
434,Union Capital Company,https://www.fca.org.uk/news/warnings/union-capital-company,['https://unioncapital.eu/']
435,Salem Trading Services,https://www.fca.org.uk/news/warnings/salem-trading-services,['www.salemtradingservices.com']
436,OBGFX,https://www.fca.org.uk/news/warnings/obgfx,"['https://obgfx.cc/, https://obgfx.net/']"
438,starling-bonds.com,https://www.fca.org.uk/news/warnings/starling-bondscom,['www.starling-bonds.com']
439,LX Profit Ltd,https://www.fca.org.uk/news/warnings/lx-profit-ltd,['https://lxprofit.com/']
440,YABO Market Limited,https://www.fca.org.uk/news/warnings/yabo-market-limited,['yabomarket.com']
441,Lex Financial Limited,https://www.fca.org.uk/news/warnings/lex-financial-limited,['https://lex-financial.org/']
442,MOORELAND ADVISORS LLC,https://www.fca.org.uk/news/warnings/mooreland-advisors-llc,['http://moorelandadvisors.com/']
443,Clear Loan,https://www.fca.org.uk/news/warnings/clear-loan,['www.clearloan.co.uk']
444,First National Bank Plc,https://www.fca.org.uk/news/warnings/first-national-bank-plc,['https://www.fnf-uk.com/']
445,Cryptofxtrading,https://www.fca.org.uk/news/warnings/cryptofxtrading,['cryptofxtrading.net']
446,WHITEWELL CAPITAL MANAGEMENT INC,https://www.fca.org.uk/news/warnings/whitewell-capital-management-inc,['http://whitewellcapitalmgt.com/']
447,CRYPTOFINACLETRADE,https://www.fca.org.uk/news/warnings/cryptofinacletrade,['www.cryptofinacletrade.com']
448,CRYPTOPOPINVESTMENT,https://www.fca.org.uk/news/warnings/cryptopopinvestment,['www.cryptopopinvestment.com']
449,Clinton Associates LLC,https://www.fca.org.uk/news/warnings/clinton-associates-llc,['www.clintonassociatesllc.com']
450,Wixi,https://www.fca.org.uk/news/warnings/wixi,['https://wixi.io/']
451,Cryptotechuniverse,https://www.fca.org.uk/news/warnings/cryptotechuniverse,['https://cryptotechuniverse.com/']
452,crypto-x-options,https://www.fca.org.uk/news/warnings/crypto-x-options,['www.crypto-x-options.com']
453,First Infinity Loans,https://www.fca.org.uk/news/warnings/first-infinity-loans,['www.firstinfinityloans.co.uk']
454,Crypto defi Management,https://www.fca.org.uk/news/warnings/crypto-defi-management,['https://cryptodefimgt.com/']
458,Reclaim Experts,https://www.fca.org.uk/news/warnings/reclaim-experts,['https://www.reclaimexperts.co.uk/']
460,Refundex,https://www.fca.org.uk/news/warnings/refundex,['www.refundex.io']
461,Claims Advisory Service,https://www.fca.org.uk/news/warnings/claims-advisory-service,['http://www.claimsadvisoryservice.co.uk/']
462,ABILITY CORPORATE ADVISORY,https://www.fca.org.uk/news/warnings/ability-corporate-advisory,['https://abilitycorporateadvisory.com/']
465,Click Money,https://www.fca.org.uk/news/warnings/click-money,"['click-moneysystem.com, yanftd.fun, tapmark.icu']"
466,Underwood Consultancy LLC,https://www.fca.org.uk/news/warnings/underwood-consultancy-llc,"['https://underwoodconsultancyllc.com, http://underwoodconsultancy.com']"
468,Reliable Mega Options Trade,https://www.fca.org.uk/news/warnings/reliable-mega-options-trade,['https://reliablemegaoptionstrade.com']
469,Ettizon and Payne Capital Partners LLC,https://www.fca.org.uk/news/warnings/ettizon-and-payne-capital-partners-llc,['www.ettizonandpayne.com']
471,CLARIDGE CONSULTANCY GROUP,https://www.fca.org.uk/news/warnings/claridge-consultancy-group,['http://www.claridgeconsultancygrp.com/']
472,WADDELL AND REED ASSOCIATES,https://www.fca.org.uk/news/warnings/waddell-and-reed-associates,"['http://Www.waddellandreedassociate.com, www.waddellandreedassoc.com']"
474,Safe Claims Ltd,https://www.fca.org.uk/news/warnings/safe-claims-ltd,['www.safeclaims.co.uk']
475,MEDTECH ACQUISITIONS,https://www.fca.org.uk/news/warnings/medtech-acquisitions,['http://medtecacquistioncorp.com/']
476,360 GLOBAL CAPITAL LLC,https://www.fca.org.uk/news/warnings/360-global-capital-llc,['https://360globalcapitalllc.com/']
477,Europa Trade Capital,https://www.fca.org.uk/news/warnings/europa-trade-capital,"['www.europatradecapital.com, www.europatradecapital.co, https://europatradingcapital.com/, https://europatradecapital.io']"
479,Amey Finance Academy Ltd,https://www.fca.org.uk/news/warnings/amey-finance-academy-ltd,['www.ameyfinance.com']
480,AFX Trade LLC,https://www.fca.org.uk/news/warnings/afx-trade-llc,['https://afxtrader.com/']
481,legitimatebitcoin.com,https://www.fca.org.uk/news/warnings/legitimatebitcoincom,['https://legitimatebitcoin.com']
482,Trustfundfx,https://www.fca.org.uk/news/warnings/trustfundfx,['trustfundfx.tech']
483,AstroFXbtcm,https://www.fca.org.uk/news/warnings/astrofxbtcm,['astrofxbtcm.com']
484,cryptomineroptions,https://www.fca.org.uk/news/warnings/cryptomineroptions,['cryptomineroptions.com']
485,VISTRA ADVISORS LLC,https://www.fca.org.uk/news/warnings/vistra-advisors-llc,['www.vistraadvisorsllc.com']
486,CRYPTO STOCKS FX TRADE,https://www.fca.org.uk/news/warnings/crypto-stocks-fx-trade,['https://www.cryptostocksfx.com/']
487,ECHELONFXINTL,https://www.fca.org.uk/news/warnings/echelonfxintl,['https://echelonfxintl.ltd/']
488,premiumfx.world,https://www.fca.org.uk/news/warnings/premiumfxworld,['premiumfx.world']
489,INSTANTPREMIERFX,https://www.fca.org.uk/news/warnings/instantpremierfx,['https://instantpremierfx.info/']
490,Forex Trade Inc,https://www.fca.org.uk/news/warnings/forex-trade-inc,['forextradeinc.com']
493,MASAO VENTURES,https://www.fca.org.uk/news/warnings/masao-ventures,['https://www.masaoventures.com/']
494,SHOJI CAPITAL PARTNERS,https://www.fca.org.uk/news/warnings/shoji-capital-partners,"['https://shojipartners.com/index.html, https://cii-jp.org/']"
495,fxprocapital,https://www.fca.org.uk/news/warnings/fxprocapital,['fxprocapital.org']
496,247FX TRADE,https://www.fca.org.uk/news/warnings/247fx-trade,['https://247fxtrade.net/']
497,CRYPTO MESSIAH,https://www.fca.org.uk/news/warnings/crypto-messiah,['http://crypto-messiah.org/']
498,BEYOND OPTION FX,https://www.fca.org.uk/news/warnings/beyond-option-fx,['https://beyondoptionfx.com/']
499,EMPIRES TRADE FX,https://www.fca.org.uk/news/warnings/empires-trade-fx,['https://empirestradefx.com/']
500,REAL CRYPTO TRADERS INC,https://www.fca.org.uk/news/warnings/real-crypto-traders-inc,['www.realcryptotraders.com']
503,SHOAIBCRYPTO,https://www.fca.org.uk/news/warnings/shoaibcrypto,['http://shoaibcrypto.online/']
504,Amicus Investment Ltd,https://www.fca.org.uk/news/warnings/amicus-investment-ltd,['https://amicusinvest.com/']
505,CLYBOURNE CONSULTING GROUP LLC,https://www.fca.org.uk/news/warnings/clybourne-consulting-group-llc,['http://clybourneconsultinggroup.com/index.html']
507,Roche and Woltz Management Group,https://www.fca.org.uk/news/warnings/roche-and-woltz-management-group,['http://rocheandwoltz.com/']
508,Refund Services,https://www.fca.org.uk/news/warnings/refund-services,['https://refundservices.net']
509,CRYTOCIANS CC,https://www.fca.org.uk/news/warnings/crytocians-cc,['www.cryptocians.online']
510,FOREX EA ZONE,https://www.fca.org.uk/news/warnings/forex-ea-zone,['http://forexeazone.com/']
